[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-11-08 22:14:59] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-11-08 22:15:01] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-11-08 22:15:01] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-11-08 22:15:01] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\local-equitus-ai/wp-content/uploads\simply-static\temp-files/simply-static-1-1731104099\
[2024-11-08 22:15:01] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/local-equitus-ai/
[2024-11-08 22:15:01] [class-ss-setup-task.php:116] File C:\xampp\htdocs\local-equitus-ai/robots.txt exists; adding to queue as: C:/xampp/htdocs/local-equitus-ai/robots.txt
[2024-11-08 22:15:01] [class-rank-math-integration.php:114] Adding sitemap URL to queue: http://localhost/local-equitus-ai/sitemap_index.xml
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/f634673e5824ceb13f3d.bundle.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/fa0cbd4c7b6a8ad83224.bundle.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/fd6a00ae23a1bc2c6190.bundle.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/floating-bars.1ebb83f158244b35bda6.bundle.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/floating-bars.e4547b87bc6fb09381ca.bundle.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/floating-elements-modal.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/floating-elements-modal.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/frontend-modules.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/frontend-modules.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/frontend.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/frontend.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/gutenberg.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/gutenberg.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/image-carousel.4455c6362492d9067512.bundle.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/image-carousel.9399f19d95d7300cbc2e.bundle.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/import-export-admin.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/import-export-admin.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/kit-elements-defaults-editor.min.js.LICENSE.txt
[2024-11-08 22:30:59] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/kit-library.1f8d31888dc9d19dd031.bundle.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/kit-library.ac1a4cd5deae5526ce49.bundle.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/lightbox.01a419d1fcdd47a75a77.bundle.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/lightbox.2c9ae19597fcd2a76c3a.bundle.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/media-hints.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/media-hints.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-accordion.82e5c4e9017e457a5f2e.bundle.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-accordion.c3b109b714293a16bd95.bundle.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-accordion.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-accordion.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-accordion.min.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-elements.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-elements.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-tabs.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-tabs.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-tabs.min.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.0b608656da2be746fb80.bundle.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/nested-title-keyboard-handler.92a73d7a8a75bcb8cd67.bundle.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/new-template.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/new-template.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/notes.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/notes.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/onboarding.4a4002ff7ea58bfa166e.bundle.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/onboarding.5ceee1b219b66e943cb0.bundle.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor/editor.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor/editor.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor/editor.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor/editor.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor/editor.strings.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-app-bar/editor-app-bar.strings.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-documents/editor-documents.strings.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-editing-panel/editor-editing-panel.strings.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-panels/editor-panels.strings.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-responsive/editor-responsive.asset.php
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-responsive/editor-responsive.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-responsive/editor-responsive.js.LICENSE.txt
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-responsive/editor-responsive.min.js
[2024-11-08 22:31:00] [class-elementor-integration.php:219] Adding elementor bundle asset to queue: http://localhost/local-equitus-ai/wp-content/plugins/elementor/assets/js/packages/editor-responsive/editor-responsive.strings.js
